query_id,target_id,asset_id,patch_id,region,source_collection,aoi_source,bbox,crs,suggested_date_window_start,suggested_date_window_end,metadata_fields_to_collect,would_call_gee,would_export_raster,execution_status,reason_not_executed,next_action
MV2_DATA_01_GEEQ_00001,MV2_DATA_01_TGT_00001,92505e20b69dd028,CUR_00038,Curitiba,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_from_crs,"661730.0,7168160.0,662680.0,7169100.0",EPSG:32722,2015-06-23,2024-12-31,PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;recuperacao_de_lineage_sem_chamada_GEE_real,executar_consulta_metadata_only_em_revisao_humana_e_registrar_evidencia_no_template
MV2_DATA_01_GEEQ_00002,MV2_DATA_01_TGT_00002,a876d490e5812896,CUR_00249,Curitiba,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_from_crs,"662700.0,7173540.0,663650.0,7174480.0",EPSG:32722,2015-06-23,2024-12-31,PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;recuperacao_de_lineage_sem_chamada_GEE_real,executar_consulta_metadata_only_em_revisao_humana_e_registrar_evidencia_no_template
MV2_DATA_01_GEEQ_00003,MV2_DATA_01_TGT_00003,c61f82fb1021cbfb,CUR_00350,Curitiba,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_from_crs,"690710.0,7174960.0,691660.0,7175900.0",EPSG:32722,2015-06-23,2024-12-31,PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;recuperacao_de_lineage_sem_chamada_GEE_real,executar_consulta_metadata_only_em_revisao_humana_e_registrar_evidencia_no_template
MV2_DATA_01_GEEQ_00004,MV2_DATA_01_TGT_00004,31f6daa6af24b8c6,CUR_00357,Curitiba,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_from_crs,"665440.0,7176200.0,666390.0,7177140.0",EPSG:32722,2015-06-23,2024-12-31,PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;recuperacao_de_lineage_sem_chamada_GEE_real,executar_consulta_metadata_only_em_revisao_humana_e_registrar_evidencia_no_template
MV2_DATA_01_GEEQ_00005,MV2_DATA_01_TGT_00005,f3fa8cabe2db7f58,CUR_00367,Curitiba,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_from_crs,"674470.0,7176080.0,675420.0,7177020.0",EPSG:32722,2015-06-23,2024-12-31,PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;recuperacao_de_lineage_sem_chamada_GEE_real,executar_consulta_metadata_only_em_revisao_humana_e_registrar_evidencia_no_template
MV2_DATA_01_GEEQ_00006,MV2_DATA_01_TGT_00006,72334dc260eeeaf5,CUR_00402,Curitiba,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_from_crs,"674480.0,7176980.0,675430.0,7177920.0",EPSG:32722,2015-06-23,2024-12-31,PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;recuperacao_de_lineage_sem_chamada_GEE_real,executar_consulta_metadata_only_em_revisao_humana_e_registrar_evidencia_no_template
MV2_DATA_01_GEEQ_00007,MV2_DATA_01_TGT_00007,b64b02ca9c474f84,CUR_00409,Curitiba,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_from_crs,"680810.0,7176900.0,681750.0,7177840.0",EPSG:32722,2015-06-23,2024-12-31,PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;recuperacao_de_lineage_sem_chamada_GEE_real,executar_consulta_metadata_only_em_revisao_humana_e_registrar_evidencia_no_template
MV2_DATA_01_GEEQ_00008,MV2_DATA_01_TGT_00008,3d3ea9ef96771937,CUR_00410,Curitiba,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_from_crs,"681710.0,7176880.0,682650.0,7177820.0",EPSG:32722,2015-06-23,2024-12-31,PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;recuperacao_de_lineage_sem_chamada_GEE_real,executar_consulta_metadata_only_em_revisao_humana_e_registrar_evidencia_no_template
MV2_DATA_01_GEEQ_00009,MV2_DATA_01_TGT_00009,dd1f4a04bb7cb6ed,CUR_00413,Curitiba,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_from_crs,"684420.0,7176850.0,685360.0,7177790.0",EPSG:32722,2015-06-23,2024-12-31,PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;recuperacao_de_lineage_sem_chamada_GEE_real,executar_consulta_metadata_only_em_revisao_humana_e_registrar_evidencia_no_template
MV2_DATA_01_GEEQ_00010,MV2_DATA_01_TGT_00010,1bc68ee41a5b4b8a,CUR_00416,Curitiba,COPERNICUS/S2_SR_HARMONIZED,patch_bbox_reprojected_from_crs,"687130.0,7176810.0,688070.0,7177750.0",EPSG:32722,2015-06-23,2024-12-31,PRODUCT_ID|MGRS_TILE|system:time_start|CLOUDY_PIXEL_PERCENTAGE|CLOUD_COVERAGE_ASSESSMENT|NODATA_PIXEL_PERCENTAGE|DATATAKE_IDENTIFIER|GENERATION_TIME|SPACECRAFT_NAME,false,false,NOT_EXECUTED_PLAN_ONLY,marco_metadata_only;recuperacao_de_lineage_sem_chamada_GEE_real,executar_consulta_metadata_only_em_revisao_humana_e_registrar_evidencia_no_template
