item,tipo,origem,artefato_relacionado,status,pode_apoiar_ground_truth_futuro,pode_virar_label_agora,bloqueador,acao_recomendada,observacao_metodologica
revp_fechamento_marco_validacao_label_free_evidencia_estrutural_mv1.md,artefato_marco_label_free,marco_label_free,outputs_public/execution_reports/revp_fechamento_marco_validacao_label_free_evidencia_estrutural_mv1.md,encontrado,sim,false,marco_metodologico_interno_review_only,manter_como_referencia_metodologica,Fechamento interno label-free; nao define geometria de evento.
revp_manifesto_marco_validacao_label_free_evidencia_estrutural_mv1.csv,artefato_marco_label_free,marco_label_free,outputs_public/tables/revp_manifesto_marco_validacao_label_free_evidencia_estrutural_mv1.csv,encontrado,sim,false,marco_metodologico_interno_review_only,manter_como_referencia_metodologica,Fechamento interno label-free; nao define geometria de evento.
revp_fechamento_marco_validacao_label_free_evidencia_estrutural_mv1.json,artefato_marco_label_free,marco_label_free,outputs_public/metrics/revp_fechamento_marco_validacao_label_free_evidencia_estrutural_mv1.json,encontrado,sim,false,marco_metodologico_interno_review_only,manter_como_referencia_metodologica,Fechamento interno label-free; nao define geometria de evento.
revp_proximos_passos_pos_marco_label_free_mv1.csv,artefato_marco_label_free,marco_label_free,outputs_public/tables/revp_proximos_passos_pos_marco_label_free_mv1.csv,encontrado,sim,false,marco_metodologico_interno_review_only,manter_como_referencia_metodologica,Fechamento interno label-free; nao define geometria de evento.
ARQ_IBGE_PET,arquivo_externo_baixado,navegacao_downloads,local_only/evidencias_externas_quarentena/petropolis/ibge_malha_municipal_petropolis_3303906.geojson,baixado,sim,false,geometria_de_contexto_requer_revisao_humana,encaminhar_para_revisao_humana,"Limite municipal oficial via API de malhas do IBGE; contexto territorial, nao evento."
ARQ_IBGE_REC,arquivo_externo_baixado,navegacao_downloads,local_only/evidencias_externas_quarentena/recife/ibge_malha_municipal_recife_2611606.geojson,baixado,sim,false,geometria_de_contexto_requer_revisao_humana,encaminhar_para_revisao_humana,"Limite municipal oficial via API de malhas do IBGE; contexto territorial, nao evento."
ARQ_IBGE_CUR,arquivo_externo_baixado,navegacao_downloads,local_only/evidencias_externas_quarentena/curitiba/ibge_malha_municipal_curitiba_4106902.geojson,baixado,sim,false,geometria_de_contexto_requer_revisao_humana,encaminhar_para_revisao_humana,"Limite municipal oficial via API de malhas do IBGE; contexto territorial, nao evento."
ARQ_GEOCWB_BACIA,arquivo_externo_baixado,navegacao_downloads,local_only/evidencias_externas_quarentena/curitiba/geocuritiba_bacia_hidrografica_l54.geojson,baixado,sim,false,geometria_de_contexto_requer_revisao_humana,encaminhar_para_revisao_humana,"6 poligonos de bacia hidrografica via ArcGIS REST; contexto de drenagem, nao evento observado."
ARQ_ANA_INVENTARIO,arquivo_externo_baixado,navegacao_downloads,local_only/evidencias_externas_quarentena/fontes_nacionais/ana_inventario_estacoes_pluviometricas.pdf,baixado,potencial,false,evidencia_contextual_sem_geometria_de_evento,tratar_como_contexto_documental,Inventario nacional de estacoes pluviometricas; serie especifica do Capibaribe ainda pendente via HidroWeb.
ARQ_MAPBIOMAS_DHN250,arquivo_externo_baixado,navegacao_downloads,local_only/evidencias_externas_quarentena/fontes_nacionais/mapbiomas_col10_1_cobertura_dhn250_estado_bioma.xlsx,baixado,potencial,false,evidencia_contextual_sem_geometria_de_evento,tratar_como_contexto_documental,"Estatisticas de cobertura por divisao hidrografica nacional; contexto territorial, nao geometria de evento."
ARQ_SGB_CARTA_PET,arquivo_externo_baixado,navegacao_downloads,local_only/evidencias_externas_quarentena/petropolis/sgb_cprm_carta_suscetibilidade_petropolis_cs.pdf,baixado,potencial,false,evidencia_contextual_sem_geometria_de_evento,tratar_como_contexto_documental,Carta de suscetibilidade (PDF do mapa). Suscetibilidade != evento observado; deslizamento != flood. SIG vetorial completo (1.8 GB) nao baixado por tamanho.
ARQ_NHESS,arquivo_externo_baixado,navegacao_downloads,local_only/evidencias_externas_quarentena/fontes_internacionais/nhess_23_1157_2023_petropolis_fev2022.pdf,baixado,potencial,false,evidencia_contextual_sem_geometria_de_evento,tratar_como_contexto_documental,Fonte documental secundaria (baixada em rodada anterior); figuras do artigo nao sao geometria auditavel.
FONTE_NAC_001,fonte_pendente_pos_navegacao,navegacao_downloads,https://mapainterativo.cemaden.gov.br/,requer_solicitacao_formal,potencial,false,requer_solicitacao_formal,solicitacao_formal_ou_acesso_interativo,Download do CEMADEN depende de formulario com e-mail (link enviado por e-mail); requer solicitacao. Suscetibilidade coberta por fonte alternativa oficial (SGB).
FONTE_NAC_005,fonte_pendente_pos_navegacao,navegacao_downloads,https://www.apac.pe.gov.br,bloqueado_apos_navegacao_real,potencial,false,bloqueado_apos_navegacao_real,solicitacao_formal_ou_acesso_interativo,Portal Joomla/JS sem arquivo estatico de boletim localizavel apos navegacao; dados via PCD em tempo real. Angulo de chuva parcialmente coberto pelo inventario ANA.
FONTE_INT_001,fonte_pendente_pos_navegacao,navegacao_downloads,https://rapidmapping.emergency.copernicus.eu/,bloqueado_apos_navegacao_real,potencial,false,bloqueado_apos_navegacao_real,solicitacao_formal_ou_acesso_interativo,Nenhum produto rapid mapping vetorial publico para Petropolis localizado apos navegacao; GloFAS/GFM e noticia/monitoramento sem download de delimitacao.
