geometry_track_id,geometry_target_id,acquisition_track,objective_pt,required_input_pt,expected_output_pt,success_criteria_pt,fail_closed_outcome_pt,no_network_in_this_milestone,no_geocoding_in_this_milestone,no_sar_execution_in_this_milestone,no_geometry_created_in_this_milestone,review_only
GTK_00001,GEO_0001,buscar_poligono_oficial,buscar poligono oficial do evento em base ja conhecida (sem consulta agora),evento datado com fonte forte e area candidata,poligono oficial associado ao evento,"poligono oficial associado ao evento obtido e auditavel, mantendo review_only","sem o artefato, o alvo permanece no estado atual; sem promocao",true,true,true,true,true
GTK_00002,GEO_0001,consultar_base_setorial_oficial_futura,consultar base setorial oficial no futuro (Defesa Civil/SGB/APAC/IPPUC/CEMADEN/S2iD),fonte setorial identificada,geometria/atributo oficial da base setorial,"geometria/atributo oficial da base setorial obtido e auditavel, mantendo review_only","sem o artefato, o alvo permanece no estado atual; sem promocao",true,true,true,true,true
GTK_00003,GEO_0001,estimar_incerteza_geometrica,estimar incerteza geometrica (uncertainty_m) do candidato,geometria ou candidato disponivel,uncertainty_m quantificada,"uncertainty_m quantificada obtido e auditavel, mantendo review_only","sem o artefato, o alvo permanece no estado atual; sem promocao",true,true,true,true,true
GTK_00004,GEO_0002,buscar_poligono_oficial,buscar poligono oficial do evento em base ja conhecida (sem consulta agora),evento datado com fonte forte e area candidata,poligono oficial associado ao evento,"poligono oficial associado ao evento obtido e auditavel, mantendo review_only","sem o artefato, o alvo permanece no estado atual; sem promocao",true,true,true,true,true
GTK_00005,GEO_0002,consultar_base_setorial_oficial_futura,consultar base setorial oficial no futuro (Defesa Civil/SGB/APAC/IPPUC/CEMADEN/S2iD),fonte setorial identificada,geometria/atributo oficial da base setorial,"geometria/atributo oficial da base setorial obtido e auditavel, mantendo review_only","sem o artefato, o alvo permanece no estado atual; sem promocao",true,true,true,true,true
GTK_00006,GEO_0002,estimar_incerteza_geometrica,estimar incerteza geometrica (uncertainty_m) do candidato,geometria ou candidato disponivel,uncertainty_m quantificada,"uncertainty_m quantificada obtido e auditavel, mantendo review_only","sem o artefato, o alvo permanece no estado atual; sem promocao",true,true,true,true,true
GTK_00007,GEO_0003,buscar_poligono_oficial,buscar poligono oficial do evento em base ja conhecida (sem consulta agora),evento datado com fonte forte e area candidata,poligono oficial associado ao evento,"poligono oficial associado ao evento obtido e auditavel, mantendo review_only","sem o artefato, o alvo permanece no estado atual; sem promocao",true,true,true,true,true
GTK_00008,GEO_0003,consultar_base_setorial_oficial_futura,consultar base setorial oficial no futuro (Defesa Civil/SGB/APAC/IPPUC/CEMADEN/S2iD),fonte setorial identificada,geometria/atributo oficial da base setorial,"geometria/atributo oficial da base setorial obtido e auditavel, mantendo review_only","sem o artefato, o alvo permanece no estado atual; sem promocao",true,true,true,true,true
GTK_00009,GEO_0003,estimar_incerteza_geometrica,estimar incerteza geometrica (uncertainty_m) do candidato,geometria ou candidato disponivel,uncertainty_m quantificada,"uncertainty_m quantificada obtido e auditavel, mantendo review_only","sem o artefato, o alvo permanece no estado atual; sem promocao",true,true,true,true,true
GTK_00010,GEO_0004,buscar_poligono_oficial,buscar poligono oficial do evento em base ja conhecida (sem consulta agora),evento datado com fonte forte e area candidata,poligono oficial associado ao evento,"poligono oficial associado ao evento obtido e auditavel, mantendo review_only","sem o artefato, o alvo permanece no estado atual; sem promocao",true,true,true,true,true
GTK_00011,GEO_0004,consultar_base_setorial_oficial_futura,consultar base setorial oficial no futuro (Defesa Civil/SGB/APAC/IPPUC/CEMADEN/S2iD),fonte setorial identificada,geometria/atributo oficial da base setorial,"geometria/atributo oficial da base setorial obtido e auditavel, mantendo review_only","sem o artefato, o alvo permanece no estado atual; sem promocao",true,true,true,true,true
GTK_00012,GEO_0004,estimar_incerteza_geometrica,estimar incerteza geometrica (uncertainty_m) do candidato,geometria ou candidato disponivel,uncertainty_m quantificada,"uncertainty_m quantificada obtido e auditavel, mantendo review_only","sem o artefato, o alvo permanece no estado atual; sem promocao",true,true,true,true,true
GTK_00013,GEO_0005,resolver_endereco_oficial,resolver endereco/rua/intersecao para geometria (sem geocodificar agora),"registro com endereco rastreavel, sem lat/lon",geometria derivada de endereco oficial,"geometria derivada de endereco oficial obtido e auditavel, mantendo review_only","sem o artefato, o alvo permanece no estado atual; sem promocao",true,true,true,true,true
GTK_00014,GEO_0005,consultar_base_setorial_oficial_futura,consultar base setorial oficial no futuro (Defesa Civil/SGB/APAC/IPPUC/CEMADEN/S2iD),fonte setorial identificada,geometria/atributo oficial da base setorial,"geometria/atributo oficial da base setorial obtido e auditavel, mantendo review_only","sem o artefato, o alvo permanece no estado atual; sem promocao",true,true,true,true,true
GTK_00015,GEO_0005,estimar_incerteza_geometrica,estimar incerteza geometrica (uncertainty_m) do candidato,geometria ou candidato disponivel,uncertainty_m quantificada,"uncertainty_m quantificada obtido e auditavel, mantendo review_only","sem o artefato, o alvo permanece no estado atual; sem promocao",true,true,true,true,true
GTK_00016,GEO_0006,resolver_endereco_oficial,resolver endereco/rua/intersecao para geometria (sem geocodificar agora),"registro com endereco rastreavel, sem lat/lon",geometria derivada de endereco oficial,"geometria derivada de endereco oficial obtido e auditavel, mantendo review_only","sem o artefato, o alvo permanece no estado atual; sem promocao",true,true,true,true,true
GTK_00017,GEO_0006,consultar_base_setorial_oficial_futura,consultar base setorial oficial no futuro (Defesa Civil/SGB/APAC/IPPUC/CEMADEN/S2iD),fonte setorial identificada,geometria/atributo oficial da base setorial,"geometria/atributo oficial da base setorial obtido e auditavel, mantendo review_only","sem o artefato, o alvo permanece no estado atual; sem promocao",true,true,true,true,true
GTK_00018,GEO_0006,estimar_incerteza_geometrica,estimar incerteza geometrica (uncertainty_m) do candidato,geometria ou candidato disponivel,uncertainty_m quantificada,"uncertainty_m quantificada obtido e auditavel, mantendo review_only","sem o artefato, o alvo permanece no estado atual; sem promocao",true,true,true,true,true
GTK_00019,GEO_0007,resolver_endereco_oficial,resolver endereco/rua/intersecao para geometria (sem geocodificar agora),"registro com endereco rastreavel, sem lat/lon",geometria derivada de endereco oficial,"geometria derivada de endereco oficial obtido e auditavel, mantendo review_only","sem o artefato, o alvo permanece no estado atual; sem promocao",true,true,true,true,true
GTK_00020,GEO_0007,consultar_base_setorial_oficial_futura,consultar base setorial oficial no futuro (Defesa Civil/SGB/APAC/IPPUC/CEMADEN/S2iD),fonte setorial identificada,geometria/atributo oficial da base setorial,"geometria/atributo oficial da base setorial obtido e auditavel, mantendo review_only","sem o artefato, o alvo permanece no estado atual; sem promocao",true,true,true,true,true
GTK_00021,GEO_0007,estimar_incerteza_geometrica,estimar incerteza geometrica (uncertainty_m) do candidato,geometria ou candidato disponivel,uncertainty_m quantificada,"uncertainty_m quantificada obtido e auditavel, mantendo review_only","sem o artefato, o alvo permanece no estado atual; sem promocao",true,true,true,true,true
GTK_00022,GEO_0008,resolver_endereco_oficial,resolver endereco/rua/intersecao para geometria (sem geocodificar agora),"registro com endereco rastreavel, sem lat/lon",geometria derivada de endereco oficial,"geometria derivada de endereco oficial obtido e auditavel, mantendo review_only","sem o artefato, o alvo permanece no estado atual; sem promocao",true,true,true,true,true
GTK_00023,GEO_0008,consultar_base_setorial_oficial_futura,consultar base setorial oficial no futuro (Defesa Civil/SGB/APAC/IPPUC/CEMADEN/S2iD),fonte setorial identificada,geometria/atributo oficial da base setorial,"geometria/atributo oficial da base setorial obtido e auditavel, mantendo review_only","sem o artefato, o alvo permanece no estado atual; sem promocao",true,true,true,true,true
GTK_00024,GEO_0008,estimar_incerteza_geometrica,estimar incerteza geometrica (uncertainty_m) do candidato,geometria ou candidato disponivel,uncertainty_m quantificada,"uncertainty_m quantificada obtido e auditavel, mantendo review_only","sem o artefato, o alvo permanece no estado atual; sem promocao",true,true,true,true,true
GTK_00025,GEO_0009,resolver_endereco_oficial,resolver endereco/rua/intersecao para geometria (sem geocodificar agora),"registro com endereco rastreavel, sem lat/lon",geometria derivada de endereco oficial,"geometria derivada de endereco oficial obtido e auditavel, mantendo review_only","sem o artefato, o alvo permanece no estado atual; sem promocao",true,true,true,true,true
GTK_00026,GEO_0009,consultar_base_setorial_oficial_futura,consultar base setorial oficial no futuro (Defesa Civil/SGB/APAC/IPPUC/CEMADEN/S2iD),fonte setorial identificada,geometria/atributo oficial da base setorial,"geometria/atributo oficial da base setorial obtido e auditavel, mantendo review_only","sem o artefato, o alvo permanece no estado atual; sem promocao",true,true,true,true,true
GTK_00027,GEO_0009,estimar_incerteza_geometrica,estimar incerteza geometrica (uncertainty_m) do candidato,geometria ou candidato disponivel,uncertainty_m quantificada,"uncertainty_m quantificada obtido e auditavel, mantendo review_only","sem o artefato, o alvo permanece no estado atual; sem promocao",true,true,true,true,true
GTK_00028,GEO_0010,resolver_endereco_oficial,resolver endereco/rua/intersecao para geometria (sem geocodificar agora),"registro com endereco rastreavel, sem lat/lon",geometria derivada de endereco oficial,"geometria derivada de endereco oficial obtido e auditavel, mantendo review_only","sem o artefato, o alvo permanece no estado atual; sem promocao",true,true,true,true,true
GTK_00029,GEO_0010,consultar_base_setorial_oficial_futura,consultar base setorial oficial no futuro (Defesa Civil/SGB/APAC/IPPUC/CEMADEN/S2iD),fonte setorial identificada,geometria/atributo oficial da base setorial,"geometria/atributo oficial da base setorial obtido e auditavel, mantendo review_only","sem o artefato, o alvo permanece no estado atual; sem promocao",true,true,true,true,true
GTK_00030,GEO_0010,estimar_incerteza_geometrica,estimar incerteza geometrica (uncertainty_m) do candidato,geometria ou candidato disponivel,uncertainty_m quantificada,"uncertainty_m quantificada obtido e auditavel, mantendo review_only","sem o artefato, o alvo permanece no estado atual; sem promocao",true,true,true,true,true
GTK_00031,GEO_0011,buscar_poligono_oficial,buscar poligono oficial do evento em base ja conhecida (sem consulta agora),evento datado com fonte forte e area candidata,poligono oficial associado ao evento,"poligono oficial associado ao evento obtido e auditavel, mantendo review_only","sem o artefato, o alvo permanece no estado atual; sem promocao",true,true,true,true,true
GTK_00032,GEO_0011,consultar_base_setorial_oficial_futura,consultar base setorial oficial no futuro (Defesa Civil/SGB/APAC/IPPUC/CEMADEN/S2iD),fonte setorial identificada,geometria/atributo oficial da base setorial,"geometria/atributo oficial da base setorial obtido e auditavel, mantendo review_only","sem o artefato, o alvo permanece no estado atual; sem promocao",true,true,true,true,true
GTK_00033,GEO_0011,estimar_incerteza_geometrica,estimar incerteza geometrica (uncertainty_m) do candidato,geometria ou candidato disponivel,uncertainty_m quantificada,"uncertainty_m quantificada obtido e auditavel, mantendo review_only","sem o artefato, o alvo permanece no estado atual; sem promocao",true,true,true,true,true
GTK_00034,GEO_0012,buscar_poligono_oficial,buscar poligono oficial do evento em base ja conhecida (sem consulta agora),evento datado com fonte forte e area candidata,poligono oficial associado ao evento,"poligono oficial associado ao evento obtido e auditavel, mantendo review_only","sem o artefato, o alvo permanece no estado atual; sem promocao",true,true,true,true,true
GTK_00035,GEO_0012,consultar_base_setorial_oficial_futura,consultar base setorial oficial no futuro (Defesa Civil/SGB/APAC/IPPUC/CEMADEN/S2iD),fonte setorial identificada,geometria/atributo oficial da base setorial,"geometria/atributo oficial da base setorial obtido e auditavel, mantendo review_only","sem o artefato, o alvo permanece no estado atual; sem promocao",true,true,true,true,true
GTK_00036,GEO_0012,estimar_incerteza_geometrica,estimar incerteza geometrica (uncertainty_m) do candidato,geometria ou candidato disponivel,uncertainty_m quantificada,"uncertainty_m quantificada obtido e auditavel, mantendo review_only","sem o artefato, o alvo permanece no estado atual; sem promocao",true,true,true,true,true
GTK_00037,GEO_0013,buscar_poligono_oficial,buscar poligono oficial do evento em base ja conhecida (sem consulta agora),evento datado com fonte forte e area candidata,poligono oficial associado ao evento,"poligono oficial associado ao evento obtido e auditavel, mantendo review_only","sem o artefato, o alvo permanece no estado atual; sem promocao",true,true,true,true,true
GTK_00038,GEO_0013,consultar_base_setorial_oficial_futura,consultar base setorial oficial no futuro (Defesa Civil/SGB/APAC/IPPUC/CEMADEN/S2iD),fonte setorial identificada,geometria/atributo oficial da base setorial,"geometria/atributo oficial da base setorial obtido e auditavel, mantendo review_only","sem o artefato, o alvo permanece no estado atual; sem promocao",true,true,true,true,true
GTK_00039,GEO_0013,estimar_incerteza_geometrica,estimar incerteza geometrica (uncertainty_m) do candidato,geometria ou candidato disponivel,uncertainty_m quantificada,"uncertainty_m quantificada obtido e auditavel, mantendo review_only","sem o artefato, o alvo permanece no estado atual; sem promocao",true,true,true,true,true
GTK_00040,GEO_0014,buscar_poligono_oficial,buscar poligono oficial do evento em base ja conhecida (sem consulta agora),evento datado com fonte forte e area candidata,poligono oficial associado ao evento,"poligono oficial associado ao evento obtido e auditavel, mantendo review_only","sem o artefato, o alvo permanece no estado atual; sem promocao",true,true,true,true,true
