no_leakage_audit_id,candidate_patch_id,event_id,feature_or_scene_id,uses_pre_event_data_only,uses_post_event_as_pre_event_feature,uses_catalog_metadata_as_event,uses_risk_area_as_event,uses_synthetic_as_real,passes_no_leakage,blocking_reason,review_only
S17C18_LEAK_0001,S17C6_CANARY_REC_00001,REC_2022_05_24_30,S17C18_SCENE_0001,true,false,false,false,false,true,cena de metadado nao usada como evento; classificacao pre/pos-evento explicita e sem vazamento temporal,true
S17C18_LEAK_0002,S17C6_CANARY_REC_00001,REC_2022_05_24_30,S17C18_SCENE_0002,true,false,false,false,false,true,cena de metadado nao usada como evento; classificacao pre/pos-evento explicita e sem vazamento temporal,true
S17C18_LEAK_0003,S17C6_CANARY_REC_00001,REC_2022_05_24_30,S17C18_SCENE_0003,true,false,false,false,false,true,cena de metadado nao usada como evento; classificacao pre/pos-evento explicita e sem vazamento temporal,true
S17C18_LEAK_0004,S17C6_CANARY_REC_00001,REC_2022_05_24_30,S17C18_SCENE_0004,false,false,false,false,false,true,cena de metadado nao usada como evento; classificacao pre/pos-evento explicita e sem vazamento temporal,true
S17C18_LEAK_0005,S17C6_CANARY_REC_00001,REC_2022_05_24_30,S17C18_SCENE_0005,false,false,false,false,false,true,cena de metadado nao usada como evento; classificacao pre/pos-evento explicita e sem vazamento temporal,true
S17C18_LEAK_0006,S17C6_CANARY_REC_00001,REC_2022_05_24_30,S17C18_SCENE_0006,true,false,false,false,false,true,cena de metadado nao usada como evento; classificacao pre/pos-evento explicita e sem vazamento temporal,true
S17C18_LEAK_0007,S17C6_CANARY_REC_00001,REC_2022_05_24_30,S17C18_SCENE_0007,true,false,false,false,false,true,cena de metadado nao usada como evento; classificacao pre/pos-evento explicita e sem vazamento temporal,true
S17C18_LEAK_0008,S17C6_CANARY_REC_00001,REC_2022_05_24_30,S17C18_SCENE_0008,true,false,false,false,false,true,cena de metadado nao usada como evento; classificacao pre/pos-evento explicita e sem vazamento temporal,true
S17C18_LEAK_0009,S17C6_CANARY_REC_00001,REC_2022_05_24_30,S17C18_SCENE_0009,false,false,false,false,false,true,cena de metadado nao usada como evento; classificacao pre/pos-evento explicita e sem vazamento temporal,true
S17C18_LEAK_0010,S17C6_CANARY_REC_00001,REC_2022_05_24_30,S17C18_SCENE_0010,false,false,false,false,false,true,cena de metadado nao usada como evento; classificacao pre/pos-evento explicita e sem vazamento temporal,true
