no_leakage_audit_id,candidate_patch_id,event_id,object_id,object_type,uses_pre_event_data_only_for_pre_event_features,uses_post_event_as_pre_event_feature,uses_delta_as_training_label,uses_catalog_metadata_as_event,uses_synthetic_as_real,passes_no_leakage,blocking_reason,review_only
S17C21_LEAK_0001,S17C6_CANARY_REC_00001,REC_2022_05_24_30,S17C21_POSTMANIFEST_0001_A,post_event_light_artifact,true,false,false,false,false,true,artefato pos-evento classificado explicitamente como observacional; nunca usado como feature pre-evento,true
S17C21_LEAK_0002,S17C6_CANARY_REC_00001,REC_2022_05_24_30,S17C21_POSTMANIFEST_0001_B,post_event_light_artifact,true,false,false,false,false,true,artefato pos-evento classificado explicitamente como observacional; nunca usado como feature pre-evento,true
S17C21_LEAK_0003,S17C6_CANARY_REC_00001,REC_2022_05_24_30,S17C21_POSTMANIFEST_0001_C,post_event_light_artifact,true,false,false,false,false,true,artefato pos-evento classificado explicitamente como observacional; nunca usado como feature pre-evento,true
S17C21_LEAK_0004,S17C6_CANARY_REC_00002,REC_2022_05_24_30,S17C21_POSTMANIFEST_0002_A,post_event_light_artifact,true,false,false,false,false,true,artefato pos-evento classificado explicitamente como observacional; nunca usado como feature pre-evento,true
S17C21_LEAK_0005,S17C6_CANARY_REC_00002,REC_2022_05_24_30,S17C21_POSTMANIFEST_0002_B,post_event_light_artifact,true,false,false,false,false,true,artefato pos-evento classificado explicitamente como observacional; nunca usado como feature pre-evento,true
S17C21_LEAK_0006,S17C6_CANARY_REC_00002,REC_2022_05_24_30,S17C21_POSTMANIFEST_0002_C,post_event_light_artifact,true,false,false,false,false,true,artefato pos-evento classificado explicitamente como observacional; nunca usado como feature pre-evento,true
S17C21_LEAK_0007,S17C6_CANARY_REC_00003,REC_2022_05_24_30,S17C21_POSTMANIFEST_0003_A,post_event_light_artifact,true,false,false,false,false,true,artefato pos-evento classificado explicitamente como observacional; nunca usado como feature pre-evento,true
S17C21_LEAK_0008,S17C6_CANARY_REC_00003,REC_2022_05_24_30,S17C21_POSTMANIFEST_0003_B,post_event_light_artifact,true,false,false,false,false,true,artefato pos-evento classificado explicitamente como observacional; nunca usado como feature pre-evento,true
S17C21_LEAK_0009,S17C6_CANARY_REC_00003,REC_2022_05_24_30,S17C21_POSTMANIFEST_0003_C,post_event_light_artifact,true,false,false,false,false,true,artefato pos-evento classificado explicitamente como observacional; nunca usado como feature pre-evento,true
S17C21_LEAK_0010,S17C6_CANARY_REC_00004,REC_2022_05_24_30,S17C21_POSTMANIFEST_0004_A,post_event_light_artifact,true,false,false,false,false,true,artefato pos-evento classificado explicitamente como observacional; nunca usado como feature pre-evento,true
