checklist_id,qa_queue_id,checklist_group,checklist_item_pt,required_for_acceptance,current_status,evidence_needed_pt,fail_closed_if_missing,blocks_acceptance,notes_pt
CHK_00001,QAQ_0547,fenomeno,"Confirmar que o evento e alagamento/inundacao/enxurrada, nao deslizamento/risco/alerta",true,pendente,descricao do evento e fonte,true,true,aguardando QA humano futuro; sem execucao neste marco
CHK_00002,QAQ_0547,temporalidade,Confirmar compatibilidade da data com a janela pre/pos-evento,true,pendente,data do evento e janela do GT04,true,true,aguardando QA humano futuro; sem execucao neste marco
CHK_00003,QAQ_0547,temporalidade,Registrar se a data e explicita ou inferida,false,pendente,temporal_precision do GT04,false,false,aguardando QA humano futuro; sem execucao neste marco
CHK_00004,QAQ_0547,espacialidade,Confirmar relacao espacial plausivel entre patch/AOI e a ocorrencia,true,pendente,patch_id/geometria do GT05,true,true,aguardando QA humano futuro; sem execucao neste marco
CHK_00005,QAQ_0547,espacialidade,Avaliar se ponto/poligono/bbox/geometria parcial e suficiente,true,pendente,geometry_type do GT05,true,true,aguardando QA humano futuro; sem execucao neste marco
CHK_00006,QAQ_0547,fonte,Classificar a fonte (oficial/institucional/tecnica/documental fraca),true,pendente,source_authority,true,true,aguardando QA humano futuro; sem execucao neste marco
CHK_00007,QAQ_0547,footprint_futuro,Avaliar plausibilidade do footprint SAR futuro (quando existir),true,pendente,footprint SAR pos-evento futuro,true,true,aguardando QA humano futuro; sem execucao neste marco
CHK_00008,QAQ_0547,footprint_futuro,Verificar que o footprint nao e confundido com agua permanente,true,pendente,mascara de agua permanente futura,true,true,aguardando QA humano futuro; sem execucao neste marco
CHK_00009,QAQ_0547,exclusoes,Verificar agua permanente,true,pendente,mascara de agua permanente futura,true,true,aguardando QA humano futuro; sem execucao neste marco
CHK_00010,QAQ_0547,exclusoes,Verificar sombra SAR / layover,true,pendente,checagem SAR futura,true,true,aguardando QA humano futuro; sem execucao neste marco
CHK_00011,QAQ_0547,exclusoes,Verificar speckle,false,pendente,checagem SAR futura,false,false,aguardando QA humano futuro; sem execucao neste marco
CHK_00012,QAQ_0547,exclusoes,Verificar vegetacao ambigua,true,pendente,checagem espectral futura,true,false,aguardando QA humano futuro; sem execucao neste marco
CHK_00013,QAQ_0547,exclusoes,Verificar superficie urbana ambigua,true,pendente,checagem urbana futura,true,false,aguardando QA humano futuro; sem execucao neste marco
CHK_00014,QAQ_0547,exclusoes,Verificar declividade/HAND incompativel,true,pendente,filtros HAND/slope futuros,true,true,aguardando QA humano futuro; sem execucao neste marco
CHK_00015,QAQ_0547,exclusoes,Verificar ausencia de observacao,true,pendente,artefato visual futuro,true,true,aguardando QA humano futuro; sem execucao neste marco
CHK_00016,QAQ_0547,exclusoes,Verificar fenomeno misto (inundacao vs deslizamento),true,pendente,separacao fenomenologica,true,true,aguardando QA humano futuro; sem execucao neste marco
