no_leakage_audit_id,object_id,object_type,uses_occurrence_as_feature,uses_post_event_feature_as_pre_event,uses_ground_truth_label,uses_training_label,uses_score_v7,modifies_score_v6,uses_control_as_negative_truth,passes_no_leakage,blocking_reason,review_only
S17C34_LEAK_0001,S17C33_EAC_0001,canary_pre_event_feature,false,false,false,false,false,false,false,true,"features pre-evento/estaticas review-only; ocorrencia usada so como ancora observacional, nao como feature do score",true
S17C34_LEAK_0002,S17C33_EAC_0002,canary_pre_event_feature,false,false,false,false,false,false,false,true,"features pre-evento/estaticas review-only; ocorrencia usada so como ancora observacional, nao como feature do score",true
S17C34_LEAK_0003,S17C33_EAC_0003,canary_pre_event_feature,false,false,false,false,false,false,false,true,"features pre-evento/estaticas review-only; ocorrencia usada so como ancora observacional, nao como feature do score",true
S17C34_LEAK_0004,S17C33_EAC_0004,canary_pre_event_feature,false,false,false,false,false,false,false,true,"features pre-evento/estaticas review-only; ocorrencia usada so como ancora observacional, nao como feature do score",true
S17C34_LEAK_0005,S17C33_EAC_0005,canary_pre_event_feature,false,false,false,false,false,false,false,true,"features pre-evento/estaticas review-only; ocorrencia usada so como ancora observacional, nao como feature do score",true
S17C34_LEAK_0006,S17C33_EAC_0006,canary_pre_event_feature,false,false,false,false,false,false,false,true,"features pre-evento/estaticas review-only; ocorrencia usada so como ancora observacional, nao como feature do score",true
S17C34_LEAK_0007,S17C33_EAC_0007,canary_pre_event_feature,false,false,false,false,false,false,false,true,"features pre-evento/estaticas review-only; ocorrencia usada so como ancora observacional, nao como feature do score",true
S17C34_LEAK_0008,S17C33_EAC_0008,canary_pre_event_feature,false,false,false,false,false,false,false,true,"features pre-evento/estaticas review-only; ocorrencia usada so como ancora observacional, nao como feature do score",true
S17C34_LEAK_0009,S17C33_EAC_0009,canary_pre_event_feature,false,false,false,false,false,false,false,true,"features pre-evento/estaticas review-only; ocorrencia usada so como ancora observacional, nao como feature do score",true
S17C34_LEAK_0010,S17C33_EAC_0010,canary_pre_event_feature,false,false,false,false,false,false,false,true,"features pre-evento/estaticas review-only; ocorrencia usada so como ancora observacional, nao como feature do score",true
S17C34_LEAK_0011,S17C33_EAC_0011,canary_pre_event_feature,false,false,false,false,false,false,false,true,"features pre-evento/estaticas review-only; ocorrencia usada so como ancora observacional, nao como feature do score",true
