contrast_id,entity_id,entity_type,bairro,has_official_hydrological_occurrence_within_buffer,distance_to_nearest_official_occurrence_m,distance_to_original_patch_m,chirps_7d_sum_mm_region_level,score_v6_available,observational_relevance_to_event,absence_is_true_negative,interpretation,review_only
S17C33_CONTRAST_0001,S17C6_CANARY_REC_00001,spatial_mismatch_control_candidate,Recife Antigo/Santo Amaro (AOI Charter758),false,3142.1,0.0,39.4522,false,low_no_nearby_official_occurrence,false,patch original nao tem ocorrencia hidrologica oficial proxima; mismatch espacial (NAO negativo verdadeiro),true
S17C33_CONTRAST_0002,S17C33_EAC_0001,event_anchored_canary_patch,Pina,true,0.0,11031.8,39.4522,false,high_official_hydrological_occurrence_anchor,not_applicable,"patch canario ancorado em ocorrencia oficial hidrologica documentada (alagamento) na janela do evento; AOI observacionalmente mais relevante, porem score v6 nao computavel sem extracao",true
S17C33_CONTRAST_0003,S17C33_EAC_0002,event_anchored_canary_patch,Imbiribeira,true,0.0,12641.9,39.4522,false,high_official_hydrological_occurrence_anchor,not_applicable,"patch canario ancorado em ocorrencia oficial hidrologica documentada (alagamento) na janela do evento; AOI observacionalmente mais relevante, porem score v6 nao computavel sem extracao",true
S17C33_CONTRAST_0004,S17C33_EAC_0003,event_anchored_canary_patch,Afogados,true,0.0,9161.4,39.4522,false,high_official_hydrological_occurrence_anchor,not_applicable,"patch canario ancorado em ocorrencia oficial hidrologica documentada (alagamento) na janela do evento; AOI observacionalmente mais relevante, porem score v6 nao computavel sem extracao",true
S17C33_CONTRAST_0005,S17C33_EAC_0004,event_anchored_canary_patch,Areias,true,0.0,11520.2,39.4522,false,high_official_hydrological_occurrence_anchor,not_applicable,"patch canario ancorado em ocorrencia oficial hidrologica documentada (alagamento) na janela do evento; AOI observacionalmente mais relevante, porem score v6 nao computavel sem extracao",true
S17C33_CONTRAST_0006,S17C33_EAC_0005,event_anchored_canary_patch,Areias,true,0.0,11311.4,39.4522,false,high_official_hydrological_occurrence_anchor,not_applicable,"patch canario ancorado em ocorrencia oficial hidrologica documentada (alagamento) na janela do evento; AOI observacionalmente mais relevante, porem score v6 nao computavel sem extracao",true
S17C33_CONTRAST_0007,S17C33_EAC_0006,event_anchored_canary_patch,Ipsep,true,0.0,11993.9,39.4522,false,high_official_hydrological_occurrence_anchor,not_applicable,"patch canario ancorado em ocorrencia oficial hidrologica documentada (alagamento) na janela do evento; AOI observacionalmente mais relevante, porem score v6 nao computavel sem extracao",true
S17C33_CONTRAST_0008,S17C33_EAC_0007,event_anchored_canary_patch,Iputinga,true,0.0,4189.2,39.4522,false,high_official_hydrological_occurrence_anchor,not_applicable,"patch canario ancorado em ocorrencia oficial hidrologica documentada (alagamento) na janela do evento; AOI observacionalmente mais relevante, porem score v6 nao computavel sem extracao",true
S17C33_CONTRAST_0009,S17C33_EAC_0008,event_anchored_canary_patch,Iputinga,true,0.0,3142.1,39.4522,false,high_official_hydrological_occurrence_anchor,not_applicable,"patch canario ancorado em ocorrencia oficial hidrologica documentada (alagamento) na janela do evento; AOI observacionalmente mais relevante, porem score v6 nao computavel sem extracao",true
S17C33_CONTRAST_0010,S17C33_EAC_0009,event_anchored_canary_patch,Varzea,true,0.0,4075.2,39.4522,false,high_official_hydrological_occurrence_anchor,not_applicable,"patch canario ancorado em ocorrencia oficial hidrologica documentada (alagamento) na janela do evento; AOI observacionalmente mais relevante, porem score v6 nao computavel sem extracao",true
S17C33_CONTRAST_0011,S17C33_EAC_0010,event_anchored_canary_patch,Varzea,true,0.0,5765.2,39.4522,false,high_official_hydrological_occurrence_anchor,not_applicable,"patch canario ancorado em ocorrencia oficial hidrologica documentada (alagamento) na janela do evento; AOI observacionalmente mais relevante, porem score v6 nao computavel sem extracao",true
S17C33_CONTRAST_0012,S17C33_EAC_0011,event_anchored_canary_patch,Varzea,true,0.0,4786.1,39.4522,false,high_official_hydrological_occurrence_anchor,not_applicable,"patch canario ancorado em ocorrencia oficial hidrologica documentada (alagamento) na janela do evento; AOI observacionalmente mais relevante, porem score v6 nao computavel sem extracao",true
