blocker_id,blocker_type,description,blocks_ground_reference_candidate,blocks_17b,blocks_score_v7,review_only
S17C22_BLOCKER_0001,fallback_source_policy_pending_for_science,"Bloqueio preservado: features sensoriais e deltas sao review-only; faltam revisao de politica do fallback, artefato de evento, geometria, fenomeno, ground reference e politica de patch antes de qualquer treino, score v7 ou 17B.",false,true,true,true
S17C22_BLOCKER_0002,sensor_features_review_only_not_trainable,"Bloqueio preservado: features sensoriais e deltas sao review-only; faltam revisao de politica do fallback, artefato de evento, geometria, fenomeno, ground reference e politica de patch antes de qualquer treino, score v7 ou 17B.",false,true,true,true
S17C22_BLOCKER_0003,observational_deltas_not_trainable,"Bloqueio preservado: features sensoriais e deltas sao review-only; faltam revisao de politica do fallback, artefato de evento, geometria, fenomeno, ground reference e politica de patch antes de qualquer treino, score v7 ou 17B.",false,true,true,true
S17C22_BLOCKER_0004,event_geometry_still_missing,"Bloqueio preservado: features sensoriais e deltas sao review-only; faltam revisao de politica do fallback, artefato de evento, geometria, fenomeno, ground reference e politica de patch antes de qualquer treino, score v7 ou 17B.",true,true,true,true
S17C22_BLOCKER_0005,phenomenon_gate_not_satisfied,"Bloqueio preservado: features sensoriais e deltas sao review-only; faltam revisao de politica do fallback, artefato de evento, geometria, fenomeno, ground reference e politica de patch antes de qualquer treino, score v7 ou 17B.",true,true,true,true
S17C22_BLOCKER_0006,ground_reference_event_artifacts_still_missing,"Bloqueio preservado: features sensoriais e deltas sao review-only; faltam revisao de politica do fallback, artefato de evento, geometria, fenomeno, ground reference e politica de patch antes de qualquer treino, score v7 ou 17B.",true,true,true,true
S17C22_BLOCKER_0007,candidate_patch_policy_missing,"Bloqueio preservado: features sensoriais e deltas sao review-only; faltam revisao de politica do fallback, artefato de evento, geometria, fenomeno, ground reference e politica de patch antes de qualquer treino, score v7 ou 17B.",true,true,true,true
S17C22_BLOCKER_0008,official_patch_link_missing,"Bloqueio preservado: features sensoriais e deltas sao review-only; faltam revisao de politica do fallback, artefato de evento, geometria, fenomeno, ground reference e politica de patch antes de qualquer treino, score v7 ou 17B.",false,true,true,true
S17C22_BLOCKER_0009,17b_blocked_until_event_reference_and_policy,"Bloqueio preservado: features sensoriais e deltas sao review-only; faltam revisao de politica do fallback, artefato de evento, geometria, fenomeno, ground reference e politica de patch antes de qualquer treino, score v7 ou 17B.",false,true,true,true
S17C22_BLOCKER_0010,score_v7_blocked_until_policy_and_ground_reference,"Bloqueio preservado: features sensoriais e deltas sao review-only; faltam revisao de politica do fallback, artefato de evento, geometria, fenomeno, ground reference e politica de patch antes de qualquer treino, score v7 ou 17B.",false,true,true,true
