sar_plan_id,sentinel1_target_id,step_order,action_pt,expected_artifact_pt,success_criteria_pt,fail_closed_outcome_pt,requires_network_future,requires_sentinel1_future,requires_manual_qa_future,download_only_in_future_milestone,no_execution_now
SPL_00001,S1_0547,1,confirmar AOI do canario,AOI confirmado,"AOI confirmado registrado e auditavel, mantendo review_only","sem o artefato, o canario nao avanca; sem promocao e sem treino",false,false,false,false,true
SPL_00002,S1_0547,2,"buscar metadados Sentinel-1 (metadata-only, sem download)",lista de cenas por metadados,"lista de cenas por metadados registrado e auditavel, mantendo review_only","sem o artefato, o canario nao avanca; sem promocao e sem treino",true,true,false,false,true
SPL_00003,S1_0547,3,selecionar cena pre-evento,cena pre-evento selecionada,"cena pre-evento selecionada registrado e auditavel, mantendo review_only","sem o artefato, o canario nao avanca; sem promocao e sem treino",true,true,false,false,true
SPL_00004,S1_0547,4,selecionar cena pos-evento,cena pos-evento selecionada,"cena pos-evento selecionada registrado e auditavel, mantendo review_only","sem o artefato, o canario nao avanca; sem promocao e sem treino",true,true,false,false,true
SPL_00005,S1_0547,5,baixar cenas apenas em marco futuro,cenas baixadas (marco futuro),"cenas baixadas (marco futuro) registrado e auditavel, mantendo review_only","sem o artefato, o canario nao avanca; sem promocao e sem treino",true,true,false,true,true
SPL_00006,S1_0547,6,pre-processar SAR,SAR pre-processado,"SAR pre-processado registrado e auditavel, mantendo review_only","sem o artefato, o canario nao avanca; sem promocao e sem treino",false,true,false,false,true
SPL_00007,S1_0547,7,aplicar mascara de agua permanente,mascara de agua aplicada,"mascara de agua aplicada registrado e auditavel, mantendo review_only","sem o artefato, o canario nao avanca; sem promocao e sem treino",false,true,false,false,true
SPL_00008,S1_0547,8,aplicar filtro HAND/slope,filtros topograficos aplicados,"filtros topograficos aplicados registrado e auditavel, mantendo review_only","sem o artefato, o canario nao avanca; sem promocao e sem treino",false,false,false,false,true
SPL_00009,S1_0547,9,aplicar exclusoes urbanas,ambiguidade urbana tratada,"ambiguidade urbana tratada registrado e auditavel, mantendo review_only","sem o artefato, o canario nao avanca; sem promocao e sem treino",false,true,false,false,true
SPL_00010,S1_0547,10,gerar footprint candidato,"footprint candidato (referencia de avaliacao, nao feature pre-evento)","footprint candidato (referencia de avaliacao, nao feature pre-evento) registrado e auditavel, mantendo review_only","sem o artefato, o canario nao avanca; sem promocao e sem treino",false,true,false,false,true
SPL_00011,S1_0547,11,executar QA humano,QA humano concluido,"QA humano concluido registrado e auditavel, mantendo review_only","sem o artefato, o canario nao avanca; sem promocao e sem treino",false,false,true,false,true
SPL_00012,S1_0548,1,confirmar AOI do canario,AOI confirmado,"AOI confirmado registrado e auditavel, mantendo review_only","sem o artefato, o canario nao avanca; sem promocao e sem treino",false,false,false,false,true
SPL_00013,S1_0548,2,"buscar metadados Sentinel-1 (metadata-only, sem download)",lista de cenas por metadados,"lista de cenas por metadados registrado e auditavel, mantendo review_only","sem o artefato, o canario nao avanca; sem promocao e sem treino",true,true,false,false,true
SPL_00014,S1_0548,3,selecionar cena pre-evento,cena pre-evento selecionada,"cena pre-evento selecionada registrado e auditavel, mantendo review_only","sem o artefato, o canario nao avanca; sem promocao e sem treino",true,true,false,false,true
SPL_00015,S1_0548,4,selecionar cena pos-evento,cena pos-evento selecionada,"cena pos-evento selecionada registrado e auditavel, mantendo review_only","sem o artefato, o canario nao avanca; sem promocao e sem treino",true,true,false,false,true
SPL_00016,S1_0548,5,baixar cenas apenas em marco futuro,cenas baixadas (marco futuro),"cenas baixadas (marco futuro) registrado e auditavel, mantendo review_only","sem o artefato, o canario nao avanca; sem promocao e sem treino",true,true,false,true,true
SPL_00017,S1_0548,6,pre-processar SAR,SAR pre-processado,"SAR pre-processado registrado e auditavel, mantendo review_only","sem o artefato, o canario nao avanca; sem promocao e sem treino",false,true,false,false,true
SPL_00018,S1_0548,7,aplicar mascara de agua permanente,mascara de agua aplicada,"mascara de agua aplicada registrado e auditavel, mantendo review_only","sem o artefato, o canario nao avanca; sem promocao e sem treino",false,true,false,false,true
SPL_00019,S1_0548,8,aplicar filtro HAND/slope,filtros topograficos aplicados,"filtros topograficos aplicados registrado e auditavel, mantendo review_only","sem o artefato, o canario nao avanca; sem promocao e sem treino",false,false,false,false,true
SPL_00020,S1_0548,9,aplicar exclusoes urbanas,ambiguidade urbana tratada,"ambiguidade urbana tratada registrado e auditavel, mantendo review_only","sem o artefato, o canario nao avanca; sem promocao e sem treino",false,true,false,false,true
SPL_00021,S1_0548,10,gerar footprint candidato,"footprint candidato (referencia de avaliacao, nao feature pre-evento)","footprint candidato (referencia de avaliacao, nao feature pre-evento) registrado e auditavel, mantendo review_only","sem o artefato, o canario nao avanca; sem promocao e sem treino",false,true,false,false,true
SPL_00022,S1_0548,11,executar QA humano,QA humano concluido,"QA humano concluido registrado e auditavel, mantendo review_only","sem o artefato, o canario nao avanca; sem promocao e sem treino",false,false,true,false,true
SPL_00023,S1_0549,1,confirmar AOI do canario,AOI confirmado,"AOI confirmado registrado e auditavel, mantendo review_only","sem o artefato, o canario nao avanca; sem promocao e sem treino",false,false,false,false,true
SPL_00024,S1_0549,2,"buscar metadados Sentinel-1 (metadata-only, sem download)",lista de cenas por metadados,"lista de cenas por metadados registrado e auditavel, mantendo review_only","sem o artefato, o canario nao avanca; sem promocao e sem treino",true,true,false,false,true
SPL_00025,S1_0549,3,selecionar cena pre-evento,cena pre-evento selecionada,"cena pre-evento selecionada registrado e auditavel, mantendo review_only","sem o artefato, o canario nao avanca; sem promocao e sem treino",true,true,false,false,true
SPL_00026,S1_0549,4,selecionar cena pos-evento,cena pos-evento selecionada,"cena pos-evento selecionada registrado e auditavel, mantendo review_only","sem o artefato, o canario nao avanca; sem promocao e sem treino",true,true,false,false,true
SPL_00027,S1_0549,5,baixar cenas apenas em marco futuro,cenas baixadas (marco futuro),"cenas baixadas (marco futuro) registrado e auditavel, mantendo review_only","sem o artefato, o canario nao avanca; sem promocao e sem treino",true,true,false,true,true
SPL_00028,S1_0549,6,pre-processar SAR,SAR pre-processado,"SAR pre-processado registrado e auditavel, mantendo review_only","sem o artefato, o canario nao avanca; sem promocao e sem treino",false,true,false,false,true
SPL_00029,S1_0549,7,aplicar mascara de agua permanente,mascara de agua aplicada,"mascara de agua aplicada registrado e auditavel, mantendo review_only","sem o artefato, o canario nao avanca; sem promocao e sem treino",false,true,false,false,true
SPL_00030,S1_0549,8,aplicar filtro HAND/slope,filtros topograficos aplicados,"filtros topograficos aplicados registrado e auditavel, mantendo review_only","sem o artefato, o canario nao avanca; sem promocao e sem treino",false,false,false,false,true
SPL_00031,S1_0549,9,aplicar exclusoes urbanas,ambiguidade urbana tratada,"ambiguidade urbana tratada registrado e auditavel, mantendo review_only","sem o artefato, o canario nao avanca; sem promocao e sem treino",false,true,false,false,true
SPL_00032,S1_0549,10,gerar footprint candidato,"footprint candidato (referencia de avaliacao, nao feature pre-evento)","footprint candidato (referencia de avaliacao, nao feature pre-evento) registrado e auditavel, mantendo review_only","sem o artefato, o canario nao avanca; sem promocao e sem treino",false,true,false,false,true
SPL_00033,S1_0549,11,executar QA humano,QA humano concluido,"QA humano concluido registrado e auditavel, mantendo review_only","sem o artefato, o canario nao avanca; sem promocao e sem treino",false,false,true,false,true
SPL_00034,S1_0550,1,confirmar AOI do canario,AOI confirmado,"AOI confirmado registrado e auditavel, mantendo review_only","sem o artefato, o canario nao avanca; sem promocao e sem treino",false,false,false,false,true
SPL_00035,S1_0550,2,"buscar metadados Sentinel-1 (metadata-only, sem download)",lista de cenas por metadados,"lista de cenas por metadados registrado e auditavel, mantendo review_only","sem o artefato, o canario nao avanca; sem promocao e sem treino",true,true,false,false,true
SPL_00036,S1_0550,3,selecionar cena pre-evento,cena pre-evento selecionada,"cena pre-evento selecionada registrado e auditavel, mantendo review_only","sem o artefato, o canario nao avanca; sem promocao e sem treino",true,true,false,false,true
SPL_00037,S1_0550,4,selecionar cena pos-evento,cena pos-evento selecionada,"cena pos-evento selecionada registrado e auditavel, mantendo review_only","sem o artefato, o canario nao avanca; sem promocao e sem treino",true,true,false,false,true
